1,151.0,17.0,0.859924774777,19.6767447233,10.0434195643,62.0,48.4039735099,40.4459082884,139.0,538.148760331
1,92.0,6.0,0.83636173321,14.9636702121,8.20275387514,55.0,44.5,40.4459082884,139.0,440.0975
1,100.0,10.0,0.730777999876,13.9356708941,9.51270081155,64.0,53.56,40.4459082884,139.0,619.263232514
1,58.0,1.0,0.42345507251,9.1149725992,8.25740959141,64.0,53.2586206897,40.4459082884,139.0,686.36
1,72.0,1.0,0.512481103517,10.3979606597,8.92871324957,139.0,90.7777777778,40.4459082884,139.0,2663.7264649
1,76.0,7.0,0.328152867203,10.2941831604,9.72413898159,63.0,52.1578947368,40.4459082884,139.0,624.794938017
1,137.0,10.0,0.714196432737,15.981895782,11.1864532084,60.0,49.2773722628,40.4459082884,139.0,512.936288089
1,73.0,2.0,0.421857336661,10.2225214577,9.26837403449,70.0,54.0547945205,40.4459082884,139.0,744.832222222
1,126.0,7.0,0.655463591708,14.7082747614,11.108082897,75.0,59.2301587302,40.4459082884,139.0,835.5275
1,118.0,7.0,0.654049100683,14.1792233515,10.7259032272,64.0,52.1186440678,40.4459082884,139.0,617.86
1,278.0,72.0,0.588277007445,21.9493466184,17.7495473302,54.0,46.2877697842,40.4459082884,139.0,273.789540816
1,30.0,0.0,0.6544464562,7.15107258425,5.40698568781,52.0,48.8333333333,40.4459082884,139.0,503.4875
1,269.0,70.0,0.291412686663,19.7607250506,18.903058829,55.0,46.0408921933,40.4459082884,139.0,308.506835938
0,233.0,56.0,0.492782433135,19.4019920221,16.8826929816,51.0,45.8111587983,40.4459082884,139.0,243.748263889
0,69.0,20.0,0.855513506621,14.3355521548,7.42266927676,49.0,44.4492753623,40.4459082884,139.0,369.51
1,85.0,5.0,0.634529950734,11.9770396913,9.25703330245,67.0,53.9058823529,40.4459082884,139.0,723.239669421
0,179.0,17.0,0.509913711894,16.5593667321,14.2447904467,51.0,44.7374301676,40.4459082884,139.0,350.390495868
1,83.0,5.0,0.679769304586,12.0516013333,8.83895771894,68.0,56.1204819277,40.4459082884,139.0,738.081285444
0,251.0,64.0,0.308802425299,19.2921703924,18.349288855,52.0,43.8167330677,40.4459082884,139.0,299.132653061
1,86.0,1.0,0.529127018302,11.4348776996,9.70298122102,88.0,65.1744186047,40.4459082884,139.0,1158.16835217
1,79.0,3.0,0.700188721873,11.8996505745,8.49584845814,83.0,63.4430379747,40.4459082884,139.0,1047.86705625
1,48.0,0.0,0.603561373177,8.73670916374,6.96592274252,105.0,70.8958333333,40.4459082884,139.0,1559.66503878
1,127.0,12.0,0.769968681532,16.1003576413,10.2733432411,55.0,45.6141732283,40.4459082884,139.0,405.435595568
1,68.0,5.0,0.565788918449,10.4592302747,8.62415957408,62.0,52.6323529412,40.4459082884,139.0,628.047783934
1,108.0,8.0,0.812654744074,15.5799563135,9.07914875229,62.0,45.1666666667,40.4459082884,139.0,537.539540816
0,171.0,27.0,0.466719111951,16.1700679216,14.30089867,51.0,43.3918128655,40.4459082884,139.0,344.840236686
0,143.0,39.0,0.637279036075,16.6514400879,12.8321514925,61.0,49.9300699301,40.4459082884,139.0,545.795847751
1,115.0,9.0,0.488736802551,13.1229790262,11.4488973856,70.0,56.347826087,40.4459082884,139.0,735.122085048
0,185.0,30.0,0.596807672753,17.5055166346,14.046152113,57.0,47.9567567568,40.4459082884,139.0,389.624023438
0,88.0,24.0,0.799105102139,14.9916083381,9.01282521081,57.0,48.7386363636,40.4459082884,139.0,500.75
1,218.0,48.0,0.674205742271,20.560991784,15.1851884461,63.0,50.3623853211,40.4459082884,139.0,544.02324263
0,114.0,11.0,0.742210561824,15.0097564379,10.0590397923,52.0,43.8245614035,40.4459082884,139.0,375.646683673
1,82.0,7.0,0.660414268705,11.9455350172,8.96991961376,68.0,55.0243902439,40.4459082884,139.0,761.33106576
0,77.0,3.0,0.731109500738,12.0812534346,8.24255765344,67.0,56.3896103896,40.4459082884,139.0,735.317460317
0,320.0,42.0,0.548275776598,22.5732290939,18.8779372754,52.0,42.746875,40.4459082884,139.0,336.8125
0,13.0,0.0,0.0,4.1509961733,4.1509961733,42.0,40.5384615385,40.4459082884,139.0,350.109375
1,71.0,3.0,0.422594582887,10.0924595361,9.14698610137,69.0,52.9295774648,40.4459082884,139.0,727.64803805
1,55.0,0.0,0.0504376654844,8.40778859694,8.39708725572,71.0,56.2727272727,40.4459082884,139.0,796.936979786
0,262.0,56.0,0.619239514743,21.323397357,16.7431775453,59.0,51.6526717557,40.4459082884,139.0,378.452806122
1,127.0,12.0,0.357644539307,13.2797452167,12.401393602,58.0,48.8267716535,40.4459082884,139.0,470.448753463
1,61.0,3.0,0.601220407334,9.90452588268,7.91454061661,77.0,60.5573770492,40.4459082884,139.0,964.109393579
1,69.0,2.0,0.630132429526,10.7224493349,8.32584983606,63.0,48.8405797101,40.4459082884,139.0,595.311728395
0,160.0,29.0,0.569305316769,16.4847554956,13.5525490684,54.0,46.075,40.4459082884,139.0,377.538888889
1,83.0,5.0,0.753526567259,12.8186078107,8.42717654595,79.0,58.9277108434,40.4459082884,139.0,942.694081633
0,312.0,43.0,0.620822211364,23.1314108565,18.1339016935,60.0,52.2532051282,40.4459082884,139.0,365.095663265
1,57.0,3.0,0.607674525613,9.60253134234,7.62619757881,77.0,59.2631578947,40.4459082884,139.0,924.898071625
1,72.0,2.0,0.585694994311,10.7050833954,8.67680770593,69.0,54.4444444444,40.4459082884,139.0,734.677295918
1,88.0,4.0,0.83751549227,14.4937683542,7.91959185144,76.0,57.1818181818,40.4459082884,139.0,862.248053633
1,74.0,1.0,0.501833104775,10.5401505851,9.11685576818,71.0,53.0,40.4459082884,139.0,772.649722222
1,284.0,36.0,0.576089428764,21.6508116194,17.6970848358,58.0,49.5422535211,40.4459082884,139.0,362.051903114
1,126.0,17.0,0.74532372516,15.9724126344,10.6488512821,62.0,48.0476190476,40.4459082884,139.0,563.146177686
1,156.0,24.0,0.709665288208,17.4709409229,12.3089589517,73.0,55.2692307692,40.4459082884,139.0,768.560833333
0,280.0,52.0,0.439761709273,20.797855173,18.6788551139,55.0,47.9214285714,40.4459082884,139.0,329.658284024
0,13.0,0.0,0.0,4.1509961733,4.1509961733,48.0,45.3076923077,40.4459082884,139.0,474.81
1,125.0,9.0,0.621115886267,14.3819589092,11.2714106453,60.0,49.088,40.4459082884,139.0,517.689909297
1,135.0,16.0,0.73895963179,16.1779200124,10.899868807,60.0,47.9259259259,40.4459082884,139.0,493.975260417
1,90.0,3.0,0.821265388036,14.2001712787,8.10185620251,88.0,67.2666666667,40.4459082884,139.0,1167.034375
1,64.0,3.0,0.632311330808,10.3965506378,8.05435735093,71.0,52.96875,40.4459082884,139.0,752.249081726
0,88.0,19.0,0.745099950544,13.8000572533,9.20398709706,61.0,50.5909090909,40.4459082884,139.0,584.847645429
1,80.0,13.0,0.592576826778,11.5522688902,9.30551360695,64.0,53.525,40.4459082884,139.0,671.527006173
1,83.0,5.0,0.80926792472,13.5898167981,7.98319819074,65.0,51.9397590361,40.4459082884,139.0,640.784023669
1,220.0,19.0,0.816928295234,22.3179828062,12.8716566256,57.0,47.0636363636,40.4459082884,139.0,388.271468144
0,312.0,82.0,0.500643596386,22.7176781974,19.6656377397,52.0,46.6602564103,40.4459082884,139.0,351.6875
0,32.0,5.0,0.702755067024,8.3414618947,5.93438189361,47.0,44.65625,40.4459082884,139.0,393.909722222
0,238.0,35.0,0.734302227322,21.9867266042,14.9250888085,47.0,39.8025210084,40.4459082884,139.0,216.616071429
1,70.0,2.0,0.417338410693,10.0625767177,9.14437815496,61.0,48.6571428571,40.4459082884,139.0,596.55
1,83.0,5.0,0.527780474394,11.363658381,9.65207343017,64.0,54.3012048193,40.4459082884,139.0,662.637119114
1,79.0,4.0,0.766328318429,12.6161311493,8.10522271386,58.0,44.4683544304,40.4459082884,139.0,508.338842975
0,132.0,9.0,0.768499205696,16.4049000629,10.4966874624,57.0,45.7272727273,40.4459082884,139.0,459.144044321
1,97.0,10.0,0.275532772005,11.6525284642,11.2014786485,67.0,54.1443298969,40.4459082884,139.0,699.009924386
0,125.0,24.0,0.6932340229,16.0540628316,11.57036467,57.0,46.376,40.4459082884,139.0,464.25617284
1,72.0,8.0,0.693932974915,11.5418691773,8.31060287174,59.0,49.9305555556,40.4459082884,139.0,562.412629758
1,119.0,6.0,0.738112110465,15.1654706561,10.231810633,55.0,44.6386554622,40.4459082884,139.0,418.999375
1,126.0,9.0,0.833489486955,17.2439839671,9.52791012579,60.0,47.873015873,40.4459082884,139.0,501.817708333
0,108.0,14.0,0.749019675756,14.8708471463,9.85264636562,66.0,52.3796296296,40.4459082884,139.0,672.208161157
1,99.0,13.0,0.859838949257,16.0711308746,8.2053626342,53.0,42.8686868687,40.4459082884,139.0,392.874375
1,167.0,19.0,0.596454982539,16.5331586568,13.2702824432,51.0,41.7365269461,40.4459082884,139.0,306.948096886
0,66.0,2.0,0.539216769232,10.0840787752,8.49247848894,62.0,51.1666666667,40.4459082884,139.0,639.576388889
1,64.0,3.0,0.659966627603,10.4299880621,7.83599700254,65.0,51.46875,40.4459082884,139.0,681.151228733
1,78.0,5.0,0.774426163207,12.7383228932,8.05908214892,63.0,51.8974358974,40.4459082884,139.0,632.37244898
1,143.0,14.0,0.601272320008,15.4739429302,12.3643639974,60.0,50.5384615385,40.4459082884,139.0,505.222318339
